layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
198,Linear,0.08233441568505417,768,768,1.0,5.1499525779057675,7.804202465499479,0.9684029091184242,True,32.763710021972656,dense,7.881888185489502,3.3055782665910645,1.5153930735170118,atom.vision.vit.encoder.layer.10.attention.output.dense,768,2021.0556246960527,768,104,0,1,0.4069363302928114,32.763710021972656,61.685798810349986,success,5.723959445953369,0.0007777198334224522,,1,32.763710021972656,5.833238124847412
201,Linear,0.06616704909493487,768,3072,4.0,5.3461910894753295,15.782082028156536,0.9738256515676736,True,895.413330078125,dense,15.782083313448883,4.00217049260677,2.952023555466547,atom.vision.vit.encoder.layer.10.intermediate.dense,768,10050.102534741163,768,144,0,1,0.3621825907896108,895.413330078125,11.223981369435599,success,29.923458099365234,0.4868876338005066,,0,895.413330078125,18.352834701538086
204,Linear,0.08469541574668843,768,3072,4.0,8.121779502911073,17.859349881812953,1.0041337684489493,True,158.1049346923828,dense,17.880489052184387,4.289858530437812,2.198945425126558,atom.vision.vit.encoder.layer.10.output.dense,768,19492.09549692273,768,75,0,1,0.8223522626229733,158.1049346923828,123.28581353167482,success,12.573978424072266,0.5544078946113586,under-trained,0,158.1049346923828,52.16154861450195
211,Linear,0.03902809878913682,768,768,1.0,4.787549229561005,6.794030105561026,0.9521025577515138,True,26.24846839904785,dense,6.835327158012995,3.0473360213370624,1.4191039673515806,atom.vision.vit.encoder.layer.11.attention.attention.query,768,1115.157016635687,768,62,1,1,0.4810192331737213,26.24846839904785,42.484650901617506,success,5.123325824737549,0.00033518471173010767,,2,26.24846839904785,4.12692403793335
212,Linear,0.045369858602179125,768,768,1.0,4.3884031707637945,8.367479772647085,0.9330193998588151,True,80.67247772216797,dense,8.367743540012418,3.0457611675776013,1.9067253957869004,atom.vision.vit.encoder.layer.11.attention.attention.key,768,1111.1205185335593,768,78,1,1,0.3836611092678573,80.67247772216797,13.773229109935157,success,8.981785774230957,0.0005122493021190166,,1,80.67247772216797,3.510941982269287
213,Linear,0.09486622704675585,768,768,1.0,5.568782243722486,10.102060735981143,0.9925148227507581,True,65.17064666748047,dense,10.118452417803887,3.570076683284556,1.814052030382204,atom.vision.vit.encoder.layer.11.attention.attention.value,768,3716.00836785769,768,132,0,1,0.3976614517796121,65.17064666748047,57.01966388054797,success,8.072834014892578,0.001781028462573886,,0,65.17064666748047,8.512519836425781
216,Linear,0.09079356275981099,768,768,1.0,5.669415939106845,11.913933466344696,1.0002486848914542,True,126.31045532226562,dense,11.914075778143964,3.5718250844905066,2.101439300680699,atom.vision.vit.encoder.layer.11.attention.output.dense,768,3730.998586357499,768,179,0,1,0.3490085335543692,126.31045532226562,29.538319506792323,success,11.238792419433594,0.0025936211459338665,,0,126.31045532226562,6.869171142578125
219,Linear,0.08107332082503871,768,3072,4.0,4.685698189810417,12.382841596862784,0.9903718069889271,True,439.2266540527344,dense,12.38306445668836,3.9416390374265244,2.642688686990272,atom.vision.vit.encoder.layer.11.intermediate.dense,768,8742.568371899426,768,158,0,1,0.29321840421769796,439.2266540527344,19.904457735503858,success,20.957735061645508,0.33012887835502625,,0,439.2266540527344,16.580326080322266
222,Linear,0.09580119353066513,768,3072,4.0,3.5330154748923874,10.982697313500886,0.9668778752985174,True,1284.074462890625,dense,10.983973424519142,4.210343503552812,3.108590209001394,atom.vision.vit.encoder.layer.11.output.dense,768,16230.933692604303,768,176,0,1,0.19093322541777155,1284.074462890625,12.64018104998855,success,35.833984375,0.5152629017829895,,0,1284.074462890625,27.942041397094727
228,Linear,0.1167599830829596,768,768,1.0,15.37394306155409,1.2855867270261851,0.9687544564523238,True,1.2123308181762695,dense,2.214261454459851,2.3725861455961343,0.08362114532875278,atom.vision.vit.pooler.dense,768,235.82299223174368,768,26,0,1,2.818962159928305,1.2123308181762695,194.52033116381247,success,1.1010589599609375,0.00036566241760738194,under-trained,1,1.2123308181762695,1.022013545036316
230,Linear,0.1097412851091249,384,768,2.0,3.061566850785679,2.930994287131809,0.9001107254623959,True,9.064650535583496,dense,2.9821511447954445,1.8793106253254892,0.9573510656413198,atom.vision.proj,384,75.73744067549706,384,145,0,1,0.17120380837406024,9.064650535583496,8.355252127833056,success,3.010755777359009,0.12029391527175903,,0,9.064650535583496,0.17905955016613007
235,Embedding,0.1033188637100404,514,768,1.4941634241245136,1.5064748397521854,3.8140246379607157,0.4007853405028223,True,340.2159118652344,embedding,3.979253122018468,2.9092495814524693,2.531754621662398,atom.text.lm.embeddings.position_embeddings,513,811.4272369475366,514,394,1,1,0.025515833807229923,340.2159118652344,2.3850361157386355,success,18.444942474365234,0.0,over-trained,1,340.2159118652344,0.001155138248577714
244,Linear,0.03330791903188973,768,768,1.0,3.5998896261465245,6.076568933684322,0.932584901232485,True,48.7514533996582,dense,6.6774028151448945,3.4565671733315084,1.6879875676046603,atom.text.lm.encoder.layer.0.attention.self.query,768,2861.3248941386073,768,76,0,1,0.29822779328243265,48.7514533996582,58.692094175774216,success,6.982223987579346,0.0010301537113264203,,0,48.7514533996582,10.1748685836792
245,Linear,0.0743451343123922,768,768,1.0,2.7996130352160087,4.975978015222534,0.9077945399927284,True,59.89363098144531,dense,5.873489253683074,3.4478759117101827,1.7773806424781862,atom.text.lm.encoder.layer.0.attention.self.key,768,2804.6321731662547,768,148,1,1,0.14792728026551608,59.89363098144531,46.826885049515745,success,7.739097595214844,0.00030449143378064036,,1,59.89363098144531,6.125297546386719
246,Linear,0.08935207614453777,768,768,1.0,3.484498415298086,2.3764678354786084,0.9291174428782331,True,4.808520317077637,dense,3.4075557336857347,2.6037301567339877,0.6820114553776631,atom.text.lm.encoder.layer.0.attention.self.value,768,401.5412408606202,768,76,1,1,0.28499151362292907,4.808520317077637,83.5061961648642,success,2.19283390045166,0.00016737879195716232,,2,4.808520317077637,1.5095045566558838
249,Linear,0.053694183395538886,768,768,1.0,4.179118620249902,5.522873202105516,0.9064977554906709,True,20.967187881469727,dense,5.533380700887848,2.608294772793503,1.321540186809835,atom.text.lm.encoder.layer.0.attention.output.dense,768,405.78386351214397,768,20,1,1,0.710872534341412,20.967187881469727,19.353280268488724,success,4.578994274139404,0.00016991537995636463,,2,20.967187881469727,2.986180305480957
253,Linear,0.03101198293591545,768,3072,4.0,2.5586033303698796,5.95448667338777,0.9470358216772501,True,212.44232177734375,dense,6.071871037361638,3.5358107895886173,2.327241039167635,atom.text.lm.encoder.layer.0.intermediate.dense,768,3434.083015538752,768,68,0,1,0.18900841645748445,212.44232177734375,16.164778217486912,success,14.575401306152344,0.3439282178878784,,0,212.44232177734375,7.923312664031982
256,Linear,0.021650094516568186,768,3072,4.0,3.4814124219986136,5.566781344573068,0.9879344562342478,True,39.71923065185547,dense,5.9315127025520695,3.3536020936383646,1.5990008277667036,atom.text.lm.encoder.layer.0.output.dense,768,2257.3665932640433,768,86,0,1,0.2675775829255713,39.71923065185547,56.833089569387,success,6.302319526672363,0.261294960975647,,0,39.71923065185547,5.583637714385986
262,Linear,0.04266379005267018,768,768,1.0,2.8570178334991363,5.312786819255046,0.9171568670765985,True,72.36969757080078,dense,5.4301460589411015,3.1899039309259902,1.8595567577358114,atom.text.lm.encoder.layer.1.attention.self.query,768,1548.4740473885076,768,129,2,1,0.1635013034567161,72.36969757080078,21.396718507405716,success,8.507038116455078,0.00019481069466564804,,2,72.36969757080078,3.6952381134033203
263,Linear,0.0368647686987732,768,768,1.0,2.7031993911538184,4.148221399264684,0.9074463363558442,True,34.242061614990234,dense,5.013871740287063,3.173729917200375,1.5345599044005704,atom.text.lm.encoder.layer.1.attention.self.key,768,1491.8663463172084,768,146,2,1,0.14095778455828678,34.242061614990234,43.56823964314433,success,5.8516716957092285,0.00021106586791574955,,2,34.242061614990234,3.0787410736083984
264,Linear,0.08319710050792961,768,768,1.0,5.4161719935123225,4.785142582238744,0.9194035936668512,True,7.647009372711182,dense,5.2062350064443885,2.6848850492079195,0.8834916224910422,atom.text.lm.encoder.layer.1.attention.self.value,768,484.04423187319225,768,21,0,1,0.9636877353435357,7.647009372711182,63.29850118930592,success,2.765322685241699,0.0009514201083220541,,1,7.647009372711182,3.5194013118743896
267,Linear,0.06315005669748008,768,768,1.0,2.4888817479728624,2.4392385934750704,0.9100727872356061,True,9.551114082336426,dense,3.170932283844974,2.601412424464939,0.9800540324833733,atom.text.lm.encoder.layer.1.attention.output.dense,768,399.40401331947214,768,152,0,1,0.12076425652590579,9.551114082336426,41.81753142893761,success,3.0904877185821533,0.000407786836149171,,1,9.551114082336426,0.8054682016372681
271,Linear,0.01639856556969188,768,3072,4.0,3.1453884242402355,7.744121183317559,0.9542906047242343,True,289.7714538574219,dense,7.752559782116513,3.608828160910585,2.4620555997589206,atom.text.lm.encoder.layer.1.intermediate.dense,768,4062.8254186809063,768,127,0,1,0.1903724383475552,289.7714538574219,14.02079247143497,success,17.022674560546875,0.3926815390586853,,0,289.7714538574219,8.071913719177246
274,Linear,0.04401347792663779,768,3072,4.0,3.3244718962407025,5.074198201063655,0.9808659985454958,True,33.59828186035156,dense,5.690331423326375,3.3878386264576426,1.5263170691265384,atom.text.lm.encoder.layer.1.output.dense,768,2442.522800438106,768,109,0,1,0.22264402814771977,33.59828186035156,72.69784837779048,success,5.796402454376221,0.2931912839412689,,0,33.59828186035156,5.79969596862793
280,Linear,0.061273840252005884,768,768,1.0,3.252951816530213,5.927613442379835,0.9143272933308277,True,66.40885925292969,dense,5.960221583926658,3.1030764544725775,1.8222260201513132,atom.text.lm.encoder.layer.2.attention.self.query,768,1267.875046649196,768,90,1,1,0.23748197329497542,66.40885925292969,19.091956418348847,success,8.149163246154785,0.00047977882786653936,,1,66.40885925292969,4.104160308837891
281,Linear,0.027085718250852958,768,768,1.0,3.0164115398654965,4.131099217185194,0.9181893497793592,True,23.417524337768555,dense,4.948896053105962,3.0919810850789555,1.3695409802633902,atom.text.lm.encoder.layer.2.attention.self.key,768,1235.8936051321327,768,104,0,1,0.19772541902322774,23.417524337768555,52.7764415787899,success,4.839165687561035,0.0006208199774846435,,1,23.417524337768555,3.5527310371398926
282,Linear,0.06377817900073068,768,768,1.0,5.334339924006158,5.666035697698253,0.921536755091619,True,11.539346694946289,dense,5.781299345507845,2.7691671479989197,1.0621812217476736,atom.text.lm.encoder.layer.2.attention.self.value,768,587.7155045371588,768,33,1,1,0.7545117340861894,11.539346694946289,50.93143659463422,success,3.3969614505767822,0.00022812925453763455,,1,11.539346694946289,3.5886194705963135
285,Linear,0.07675466217240268,768,768,1.0,3.588383455670654,3.1697074153373874,0.9280819254655436,True,7.644069194793701,dense,3.711991324995974,2.6449209263621234,0.8833246096730156,atom.text.lm.encoder.layer.2.attention.output.dense,768,441.4900562716807,768,65,1,1,0.3210494549392078,7.644069194793701,57.75589480173402,success,2.7647910118103027,0.00019325675384607166,,1,7.644069194793701,1.7932555675506592
289,Linear,0.02000982999683476,768,3072,4.0,3.810448601854278,9.240265185656973,0.9684426281950144,True,266.0608215332031,dense,9.241584094304585,3.626598074459716,2.4249809277470336,atom.text.lm.encoder.layer.2.intermediate.dense,768,4232.510795108974,768,107,0,1,0.27169632139998984,266.0608215332031,15.908057303283854,success,16.311370849609375,0.34129297733306885,,0,266.0608215332031,9.524015426635742
292,Linear,0.049248338978722606,768,3072,4.0,5.270594039841614,8.312120966138485,0.9832622828270324,True,37.76372146606445,dense,8.413205513751585,3.4116070211493317,1.577074785746214,atom.text.lm.encoder.layer.2.output.dense,768,2579.9246448129416,768,17,0,1,1.035771194729424,37.76372146606445,68.31754246284585,success,6.145219326019287,0.2663668990135193,,0,37.76372146606445,12.715731620788574
298,Linear,0.06048276620124396,768,768,1.0,3.4854215116981786,6.610277748434061,0.9164253114610331,True,78.80439758300781,dense,6.626985068930979,3.151046618275635,1.8965504534380921,atom.text.lm.encoder.layer.3.attention.self.query,768,1415.945763023775,768,67,2,1,0.3036425650753746,78.80439758300781,17.967852130743122,success,8.87718391418457,0.00023963861167430878,,2,78.80439758300781,5.298485279083252
299,Linear,0.04677973381794015,768,768,1.0,3.455002101240454,4.593430362562383,0.9335996338496011,True,21.355093002319336,dense,5.236186033576973,3.1231924559090842,1.3295014671375158,atom.text.lm.encoder.layer.3.attention.self.key,768,1327.9828177716583,768,86,1,1,0.26472968479702663,21.355093002319336,62.185766066550435,success,4.621157169342041,0.00016731990035623312,,2,21.355093002319336,4.463469982147217
300,Linear,0.0525633215579443,768,768,1.0,5.104607386339729,6.415265076769209,0.9219478633125568,True,18.06174659729004,dense,6.430955137713357,2.785430790087096,1.2567597449192447,atom.text.lm.encoder.layer.3.attention.self.value,768,610.1418156512565,768,26,1,1,0.8049797368685907,18.06174659729004,33.78088671351426,success,4.249911308288574,0.00023015316401142627,,3,18.06174659729004,3.7213854789733887
303,Linear,0.055914682375561464,768,768,1.0,3.4410283853859793,3.068987545666596,0.9255945093434468,True,7.796163082122803,dense,3.85904661916739,2.706001729480702,0.8918809152230659,atom.text.lm.encoder.layer.3.attention.output.dense,768,508.16146619598777,768,68,1,1,0.2960181725905096,7.796163082122803,65.18096925925533,success,2.792160987854004,7.265194290084764e-05,,2,7.796163082122803,1.955626130104065
307,Linear,0.026903161939043296,768,3072,4.0,3.871674565058474,9.139724209449135,0.9705789226677874,True,229.43748474121094,dense,9.141662259661778,3.6074695206649143,2.3606643729652155,atom.text.lm.encoder.layer.3.intermediate.dense,768,4050.135197788477,768,99,0,1,0.2886141531001817,229.43748474121094,17.652456408144204,success,15.147193908691406,0.4204128086566925,,0,229.43748474121094,9.624401092529297
310,Linear,0.03707023905310092,768,3072,4.0,4.3376666342388415,7.55028220101299,0.9813862505080617,True,55.034141540527344,dense,7.5986953140000715,3.3933509583465673,1.7406321964476847,atom.text.lm.encoder.layer.3.output.dense,768,2473.7223809063435,768,73,0,1,0.39064433182956193,55.034141540527344,44.9488683144932,success,7.418499946594238,0.3113885223865509,,0,55.034141540527344,7.376686096191406
316,Linear,0.03669734375193512,768,768,1.0,3.44851404808319,6.520275144580171,0.9157763507064828,True,77.75873565673828,dense,6.543147920169784,3.168783513882608,1.8907491904243154,atom.text.lm.encoder.layer.4.attention.self.query,768,1474.9711097786933,768,74,1,1,0.28463397652074124,77.75873565673828,18.96855828893455,success,8.81809139251709,0.00048529193736612797,,2,77.75873565673828,5.255703926086426
317,Linear,0.04478610913964898,768,768,1.0,3.433079706677655,4.63456978937341,0.9275158328928026,True,22.385892868041992,dense,5.339141282477631,3.1368185315624184,1.349974421030408,atom.text.lm.encoder.layer.4.attention.self.key,768,1370.3090676489674,768,78,0,1,0.27549202741143775,22.385892868041992,61.21306287520097,success,4.731373310089111,0.0007189959287643433,,2,22.385892868041992,4.896738052368164
318,Linear,0.059700319541267866,768,768,1.0,5.4573001866781325,6.394995873363067,0.9169181755620393,True,14.853339195251465,dense,6.448584021573991,2.8038440069834047,1.1718240988417592,atom.text.lm.encoder.layer.4.attention.self.value,768,636.566833184522,768,15,0,1,1.1508699594701077,14.853339195251465,42.85681655933833,success,3.8540029525756836,0.00048688706010580063,,2,14.853339195251465,4.874162673950195
321,Linear,0.06736106961129673,768,768,1.0,3.6882163392488287,3.2761613019596285,0.9264498799152634,True,7.731752872467041,dense,3.901333111140736,2.6944171166689803,0.8882779643633587,atom.text.lm.encoder.layer.4.attention.output.dense,768,494.7856740807379,768,67,0,1,0.3284178964755703,7.731752872467041,63.993984577893286,success,2.7806029319763184,0.0002564112364780158,,2,7.731752872467041,1.988460659980774
325,Linear,0.028501757619551205,768,3072,4.0,3.8420307123347586,8.876087273191606,0.9701580241207415,True,204.29574584960938,dense,8.878457419691822,3.5531236344592454,2.310259323199868,atom.text.lm.encoder.layer.4.intermediate.dense,768,3573.7456065565348,768,94,0,1,0.29313308592220827,204.29574584960938,17.493000608966756,success,14.293206214904785,0.43174347281455994,,0,204.29574584960938,8.62259292602539
328,Linear,0.04866245812281089,768,3072,4.0,4.645156023910939,7.50653050499998,0.981320724869873,True,41.303897857666016,dense,7.570361719948802,3.3294809294968455,1.6159910380534297,atom.text.lm.encoder.layer.4.output.dense,768,2135.408315099776,768,32,0,1,0.6443786357476045,41.303897857666016,51.699922425201414,success,6.4268107414245605,0.2555735111236572,,0,41.303897857666016,8.606302261352539
334,Linear,0.062082746819068335,768,768,1.0,3.9065966653991624,7.485284038053985,0.9149085444214793,True,82.42570495605469,dense,7.489072188028263,3.1174533473437314,1.9160626701884427,atom.text.lm.encoder.layer.5.attention.self.query,768,1310.5492533613346,768,58,1,1,0.38165483989552856,82.42570495605469,15.899763963924297,success,9.07886028289795,0.0007623715791851282,,2,82.42570495605469,5.346181869506836
335,Linear,0.061953503930282317,768,768,1.0,4.057646203006641,5.092582828000306,0.9329654445685817,True,17.991127014160156,dense,5.656280021359171,3.0866841523522432,1.2550583696101438,atom.text.lm.encoder.layer.5.attention.self.key,768,1220.9114097452564,768,54,1,1,0.41609294507359434,17.991127014160156,67.86186372784327,success,4.2415947914123535,1.3487189789884724e-05,,2,17.991127014160156,5.324095726013184
336,Linear,0.08734356220762807,768,768,1.0,5.554781258325035,5.381791062935651,0.9239735503842046,True,9.308022499084473,dense,5.89629354136814,2.8639542647824863,0.9688574243801011,atom.text.lm.encoder.layer.5.attention.self.value,768,731.0620918434964,768,36,1,1,0.7591302097208392,9.308022499084473,78.54107485402005,success,3.050905227661133,0.00011554611410247162,,2,9.308022499084473,4.228720188140869
339,Linear,0.0594484656150559,768,768,1.0,4.065692196830496,4.136805319906628,0.9184091068549065,True,10.410965919494629,dense,4.536478915749827,2.736574678072236,1.0174910248079208,atom.text.lm.encoder.layer.5.attention.output.dense,768,545.2236402600633,768,40,0,1,0.48472849734948,10.410965919494629,52.37013015661948,success,3.226602792739868,0.0003203692613169551,,1,10.410965919494629,2.909120559692383
343,Linear,0.021104667944633837,768,3072,4.0,3.8764539933343576,8.399732845628034,0.9762725813544405,True,146.8452606201172,dense,8.405314432415945,3.502939315466199,2.1668599343811503,atom.text.lm.encoder.layer.5.intermediate.dense,768,3183.752620741725,768,79,0,1,0.32362635854708316,146.8452606201172,21.681003576805693,success,12.117972373962402,0.41818004846572876,,0,146.8452606201172,8.33832836151123
346,Linear,0.030573539426166974,768,3072,4.0,4.008681531327163,6.531059034845941,0.9800536240391178,True,42.58226013183594,dense,6.6552253665031,3.2757553389065364,1.6292287086930772,atom.text.lm.encoder.layer.5.output.dense,768,1886.9280430674553,768,72,0,1,0.3545765188720272,42.58226013183594,44.312538536598815,success,6.525508403778076,0.14743587374687195,,0,42.58226013183594,5.455539226531982
352,Linear,0.0768516267995063,768,768,1.0,6.708371546882929,8.784043546667844,0.9228048589386423,True,20.389904022216797,dense,8.998692558396803,3.1171684449687502,1.3094151815054704,atom.text.lm.encoder.layer.6.attention.self.query,768,1309.6897993117677,768,14,1,1,1.5256264689174786,20.389904022216797,64.23226896432335,success,4.5155181884765625,0.00013485242379829288,under-trained,2,20.389904022216797,10.584405899047852
353,Linear,0.084539217649516,768,768,1.0,2.5597808675195353,3.158480126481095,0.917766198237276,True,17.13511085510254,dense,4.321856135043388,3.08691075011747,1.2338869184305248,atom.text.lm.encoder.layer.6.attention.self.key,768,1221.5485994750954,768,153,1,1,0.12610080920785474,17.13511085510254,71.28921486442205,success,4.139457702636719,0.00010459568147780374,,1,17.13511085510254,2.5947976112365723
354,Linear,0.05559405419098873,768,768,1.0,8.46613697301058,7.533958821546259,0.9340540589478636,True,7.760564804077148,dense,7.708612109679742,2.8449022176103362,0.8898933298107465,atom.text.lm.encoder.layer.6.attention.self.value,768,699.6844427236798,768,19,1,1,1.7128492928413566,7.760564804077148,90.15895883713108,success,2.7857789993286133,0.00014647579519078135,under-trained,2,7.760564804077148,4.275055408477783
357,Linear,0.03768178515995402,768,768,1.0,4.0678379916550576,5.225857105019014,0.9334459678794198,True,19.260910034179688,dense,5.2592227881831,2.7316257196876386,1.2846768026995097,atom.text.lm.encoder.layer.6.attention.output.dense,768,539.0458659372373,768,62,1,1,0.38961581455620165,19.260910034179688,27.9865211446742,success,4.388725280761719,0.00034342799335718155,,2,19.260910034179688,2.0664186477661133
361,Linear,0.026316293084932774,768,3072,4.0,3.987215358802114,9.23837961276573,0.9716103947318157,True,207.49154663085938,dense,9.239488809946355,3.5432123564358013,2.3170004079090507,atom.text.lm.encoder.layer.6.intermediate.dense,768,3493.110759317875,768,74,0,1,0.34725673188001666,207.49154663085938,16.83495456097949,success,14.404566764831543,0.3594695031642914,,0,207.49154663085938,9.258159637451172
364,Linear,0.026020974781784,768,3072,4.0,4.106432149335456,7.130690239125366,0.978127099163816,True,54.50904083251953,dense,7.209443023769821,3.3200158789581127,1.7364685400389062,atom.text.lm.encoder.layer.6.output.dense,768,2089.372522458434,768,73,0,1,0.3635803824451634,54.50904083251953,38.33075193669407,success,7.383023738861084,0.2973925471305847,,0,54.50904083251953,6.054306507110596
370,Linear,0.053770271728883046,768,768,1.0,3.996602813429641,5.367733142667531,0.9270141284122613,True,22.033016204833984,dense,6.08623227808919,3.179568206894925,1.3430739538666514,atom.text.lm.encoder.layer.7.attention.self.query,768,1512.0571525853882,768,47,1,1,0.43709944390348154,22.033016204833984,68.62687970309062,success,4.693933963775635,7.72433340898715e-05,,2,22.033016204833984,7.1255292892456055
371,Linear,0.040499059897873835,768,768,1.0,3.6757003497065717,5.117040006975248,0.9207688981069143,True,24.667579650878906,dense,5.81831413741828,3.1549957272642017,1.3921265392005466,atom.text.lm.encoder.layer.7.attention.self.key,768,1428.8799006388758,768,65,1,1,0.3318797827161069,24.667579650878906,57.925419553189315,success,4.966646671295166,0.00013885843509342521,,2,24.667579650878906,5.836289405822754
372,Linear,0.06027722860049056,768,768,1.0,8.232812524232733,7.0490204517995165,0.9305969011770523,True,7.181422710418701,dense,7.113080594472269,2.7068209163957206,0.8562104907710696,atom.text.lm.encoder.layer.7.attention.self.value,768,509.1208891013918,768,15,1,1,1.8675041635062535,7.181422710418701,70.89415421303174,success,2.6798176765441895,1.048194235409028e-06,under-trained,2,7.181422710418701,3.5710537433624268
375,Linear,0.04074701559059335,768,768,1.0,5.077738484788868,4.791034871179898,0.9403199527529429,True,8.780861854553223,dense,4.81999278831305,2.5707766225447783,0.9435371446426724,atom.text.lm.encoder.layer.7.attention.output.dense,768,372.20021746946554,768,23,1,1,0.8502672508337347,8.780861854553223,42.387663493016355,success,2.963251829147339,0.00025990381254814565,,2,8.780861854553223,2.0646464824676514
379,Linear,0.029399514720339304,768,3072,4.0,3.9024170128632716,8.789351878724966,0.9770439215819186,True,178.7656707763672,dense,8.795486832370027,3.550260255653833,2.2522841228277817,atom.text.lm.encoder.layer.7.intermediate.dense,768,3550.2607870697975,768,96,0,1,0.2962266959286657,178.7656707763672,19.859857721290982,success,13.370327949523926,0.35444971919059753,,0,178.7656707763672,8.342894554138184
382,Linear,0.04123776856518274,768,3072,4.0,3.7754395808396777,7.102702578263346,0.9727699237392174,True,76.08368682861328,dense,7.175584583244176,3.3433791877585533,1.8812915492832938,atom.text.lm.encoder.layer.7.output.dense,768,2204.850704677403,768,95,0,1,0.28475409274618035,76.08368682861328,28.97928316281606,success,8.722596168518066,0.2793510854244232,,0,76.08368682861328,5.577315330505371
388,Linear,0.058984505767639694,768,768,1.0,4.07654972896596,6.137699044805722,0.9190705145462532,True,32.03400421142578,dense,6.277314099239379,3.1022081957577394,1.5056112283371028,atom.text.lm.encoder.layer.8.attention.self.query,768,1265.3427928159736,768,40,1,1,0.48644522391530676,32.03400421142578,39.49998833941139,success,5.6598591804504395,0.00020339631009846926,,2,32.03400421142578,6.663267135620117
389,Linear,0.06930689720140731,768,768,1.0,4.022438239206235,5.386343212316727,0.9170275174523423,True,21.83102798461914,dense,5.9242154201043755,3.082496825899291,1.339074186352116,atom.text.lm.encoder.layer.8.attention.self.key,768,1209.196345333792,768,36,2,1,0.5037397065343724,21.83102798461914,55.38888714657507,success,4.67236852645874,7.836923032300547e-05,,3,21.83102798461914,6.752305030822754
390,Linear,0.03581519739533562,768,768,1.0,5.76529752802995,5.788414189022309,0.9540298262572567,True,10.092752456665039,dense,5.813980361937316,2.737159505248515,1.0040096215121543,atom.text.lm.encoder.layer.8.attention.self.value,768,545.9583407996131,768,27,1,1,0.9170819368589166,10.092752456665039,54.09409803161018,success,3.1769092082977295,0.00013463264622259885,,1,10.092752456665039,2.699064254760742
393,Linear,0.06889245561793211,768,768,1.0,4.992417722877438,4.9387294861049575,0.9631647145584479,True,9.75542163848877,dense,4.9736607199609795,2.5769724916526004,0.9892460447517328,atom.text.lm.encoder.layer.8.attention.output.dense,768,377.5482761429411,768,59,1,1,0.5197685155219542,9.75542163848877,38.70137961575875,success,3.1233670711517334,0.00028345774626359344,,2,9.75542163848877,1.3038170337677002
397,Linear,0.031013573431980634,768,3072,4.0,3.6787926516491765,8.730776227527004,0.9649346882674733,True,236.19580078125,dense,8.74124772203965,3.5291151039954096,2.3732721722201604,atom.text.lm.encoder.layer.8.intermediate.dense,768,3381.544476840645,768,131,0,1,0.2340472006699664,236.19580078125,14.316700236226566,success,15.36866283416748,0.20704776048660278,,0,236.19580078125,6.601450443267822
400,Linear,0.026765352722877722,768,3072,4.0,3.822633286224621,7.112822977283566,0.9756332684380459,True,72.56260681152344,dense,7.1531337194202305,3.3519921683505904,1.8607128763608036,atom.text.lm.encoder.layer.8.output.dense,768,2249.014048911631,768,77,0,1,0.32166891643232004,72.56260681152344,30.994118702947045,success,8.5183687210083,0.26357752084732056,,0,72.56260681152344,6.249398231506348
406,Linear,0.06379690338742783,768,768,1.0,3.885389259237321,6.365888863568475,0.906128724786781,True,43.49279022216797,dense,6.434439635254773,3.0811529959863524,1.6384172701445265,atom.text.lm.encoder.layer.9.attention.self.query,768,1205.4605327820884,768,32,1,1,0.5100695778923846,43.49279022216797,27.71633014631638,success,6.594906330108643,0.00014424235268961638,,3,43.49279022216797,7.371902942657471
407,Linear,0.08040113358956708,768,768,1.0,3.444199757235914,4.554536816360889,0.9135877339965242,True,21.007715225219727,dense,5.241092344511995,3.06763012456161,1.3223788216093648,atom.text.lm.encoder.layer.9.attention.self.key,768,1168.503787881314,768,58,1,1,0.3209391513192477,21.007715225219727,55.62260223703562,success,4.5834174156188965,4.556276689982042e-05,,3,21.007715225219727,5.247104167938232
408,Linear,0.05617317770603558,768,768,1.0,3.975388871462081,4.663464336352999,0.9500614680299242,True,14.896485328674316,dense,4.8679900827158145,2.690072624961672,1.1730838132164554,atom.text.lm.encoder.layer.9.attention.self.value,768,489.8607295555331,768,78,0,1,0.33689644868059204,14.896485328674316,32.88431591394232,success,3.8595964908599854,0.00039412666228599846,,2,14.896485328674316,1.5409280061721802
411,Linear,0.0550025093118649,768,768,1.0,3.521331640631404,4.268958227886819,0.9516037626328335,True,16.304729461669922,dense,4.337820436215687,2.5541435012501554,1.2123135971144596,atom.text.lm.encoder.layer.9.attention.output.dense,768,358.21478025289355,768,129,0,1,0.22199087281413915,16.304729461669922,21.969992270954577,success,4.037911415100098,0.0007682321011088789,,1,16.304729461669922,0.8140993714332581
415,Linear,0.03615233255236372,768,3072,4.0,3.515303718659936,8.138377801610245,0.9596309453211916,True,206.59886169433594,dense,8.155303705123425,3.436202199444879,2.315127924341247,atom.text.lm.encoder.layer.9.intermediate.dense,768,2730.24864000082,768,169,0,1,0.1934849014353797,206.59886169433594,13.215216277620334,success,14.373547554016113,0.3069210946559906,,0,206.59886169433594,4.517230033874512
